"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5","produces one flow node per manifest node","manifestToFlow","Fri Sep 04 03:14:13 UTC 2026","passed","Fri Sep 04 03:14:13 UTC 2026","","","",""
"","235","applies code and copilot edits, exports python, and completes save/validate/publish","WorkflowEditor handler branches","Fri Sep 04 03:13:28 UTC 2026","passed","Fri Sep 04 03:13:28 UTC 2026","","","",""
"","6","surfaces active checkpoint node drift in the recovery warning","workflow run panels","Fri Sep 04 03:14:31 UTC 2026","passed","Fri Sep 04 03:14:31 UTC 2026","","","",""
"","9","applies variant classes","Button","Fri Sep 04 03:17:32 UTC 2026","passed","Fri Sep 04 03:17:32 UTC 2026","","","",""
"","38","deprecates the tool","ToolDetail page","Fri Sep 04 03:13:21 UTC 2026","passed","Fri Sep 04 03:13:21 UTC 2026","","","",""
"","119","drills into a session and clears it","Observability page","Fri Sep 04 03:15:25 UTC 2026","passed","Fri Sep 04 03:15:25 UTC 2026","","","",""
"","462","saves assistant runtime settings and stores the default skill mode locally","Settings page","Fri Sep 04 03:15:40 UTC 2026","passed","Fri Sep 04 03:15:40 UTC 2026","","","",""
"","86","searches recursively across all folders","Object Store file manager","Fri Sep 04 03:14:22 UTC 2026","passed","Fri Sep 04 03:14:22 UTC 2026","","","",""
"","36","renders owner and description fallbacks","Workflows — card content & navigation","Fri Sep 04 03:14:38 UTC 2026","passed","Fri Sep 04 03:14:38 UTC 2026","","","",""
"","22","updates workflow-level settings fields","Inspector","Fri Sep 04 03:13:41 UTC 2026","passed","Fri Sep 04 03:13:41 UTC 2026","","","",""
"","445","applies graph query presets before running AGE-backed retrieval","Knowledge Bases page","Fri Sep 04 03:13:52 UTC 2026","passed","Fri Sep 04 03:13:53 UTC 2026","","","",""
"","456","converges a delayed login to the authoritative session after a cross-tab race","App shell end-to-end journeys","Fri Sep 04 03:14:15 UTC 2026","passed","Fri Sep 04 03:14:16 UTC 2026","","","",""
"","571","summarizes lineage and the changeset on the save step","Prompts","Fri Sep 04 03:14:04 UTC 2026","passed","Fri Sep 04 03:14:04 UTC 2026","","","",""
"","16","updates the CSS custom property when the panel opens","AssistantPanelContext","Fri Sep 04 03:16:38 UTC 2026","passed","Fri Sep 04 03:16:38 UTC 2026","","","",""
"","4","shows an error state when loading fails","VersionPanel","Fri Sep 04 03:16:35 UTC 2026","passed","Fri Sep 04 03:16:35 UTC 2026","","","",""
"","91","loads more recent run history from the paged backend when requested","WorkflowEditor handler branches","Fri Sep 04 03:13:36 UTC 2026","passed","Fri Sep 04 03:13:36 UTC 2026","","","",""
"","8","prefers server-backed lineage metadata and surfaces partial-chain warnings","workflow run panels","Fri Sep 04 03:14:31 UTC 2026","passed","Fri Sep 04 03:14:31 UTC 2026","","","",""
"","141","keeps the entered key when the save fails so it can be retried","Settings page","Fri Sep 04 03:15:41 UTC 2026","passed","Fri Sep 04 03:15:41 UTC 2026","","","",""
"","5","honors ?theme= query hints before persisted storage","useTheme","Fri Sep 04 03:16:32 UTC 2026","passed","Fri Sep 04 03:16:32 UTC 2026","","","",""
"","29","shows package warnings and preview errors without hiding the download link","SkillDetail","Fri Sep 04 03:14:48 UTC 2026","passed","Fri Sep 04 03:14:48 UTC 2026","","","",""
"","1","builds an absolute workflow run URL when an origin is provided","workflowRunLinks","Fri Sep 04 03:17:46 UTC 2026","passed","Fri Sep 04 03:17:46 UTC 2026","","","",""
"","68","reacts to workflow.run.expired event-stream messages","WorkflowDetail calibration","Fri Sep 04 03:13:14 UTC 2026","passed","Fri Sep 04 03:13:14 UTC 2026","","","",""
"","173","enables Next when content is provided","SkillWizard","Fri Sep 04 03:14:56 UTC 2026","passed","Fri Sep 04 03:14:56 UTC 2026","","Step 2: Content (Progressive Disclosure)","",""
"","7","hydrates persisted width 999 -> 760","AssistantPanelContext","Fri Sep 04 03:16:38 UTC 2026","passed","Fri Sep 04 03:16:38 UTC 2026","","","",""
"","1","does not color keywords that appear inside a string","highlightTokens — Python classification","Fri Sep 04 03:17:23 UTC 2026","passed","Fri Sep 04 03:17:23 UTC 2026","","","",""
"","36","reacts to workflow.run.retried by following the new queued attempt","WorkflowDetail calibration","Fri Sep 04 03:13:14 UTC 2026","passed","Fri Sep 04 03:13:14 UTC 2026","","","",""
"","1","exposes curl, Python, and JavaScript","buildServiceSnippet","Fri Sep 04 03:17:15 UTC 2026","passed","Fri Sep 04 03:17:15 UTC 2026","","","",""
"","132","keeps selected run details visible when only the per-run snapshot remains","WorkflowDetail calibration","Fri Sep 04 03:13:20 UTC 2026","passed","Fri Sep 04 03:13:20 UTC 2026","","","",""
"","271","renders checklist and summary","SkillWizard","Fri Sep 04 03:14:58 UTC 2026","passed","Fri Sep 04 03:14:58 UTC 2026","","Step 5: Review & Create","",""
"","37","imports seed cases and renders the per-case result body after a run","CalibrationPanel (branch coverage)","Fri Sep 04 03:16:11 UTC 2026","passed","Fri Sep 04 03:16:11 UTC 2026","","","",""
"","4","surfaces child workflow diagnostics with path, version, and token usage","StepPreview","Fri Sep 04 03:15:01 UTC 2026","passed","Fri Sep 04 03:15:01 UTC 2026","","","",""
"","2","formats relative time across threshold boundaries","utility helpers","Fri Sep 04 03:16:47 UTC 2026","passed","Fri Sep 04 03:16:47 UTC 2026","","","",""
"","32","marks the active segment with aria-pressed","ViewToggle","Fri Sep 04 03:17:44 UTC 2026","passed","Fri Sep 04 03:17:44 UTC 2026","","","",""
"","66","loads side-by-side template compare when versions panel opens","Prompts","Fri Sep 04 03:14:07 UTC 2026","passed","Fri Sep 04 03:14:07 UTC 2026","","","",""
"","3","shows Valid when report is valid","ValidationPanel","Fri Sep 04 03:16:25 UTC 2026","passed","Fri Sep 04 03:16:25 UTC 2026","","","",""
"","20","applies valid edited JSON back to the canvas","CodeView — manifest tab","Fri Sep 04 03:17:06 UTC 2026","passed","Fri Sep 04 03:17:06 UTC 2026","","","",""
"","1","javascript: emits fetch code with a terminal-status poll loop","buildServiceSnippet","Fri Sep 04 03:17:15 UTC 2026","passed","Fri Sep 04 03:17:15 UTC 2026","","","",""
"","4","renders label text","Label","Fri Sep 04 03:17:32 UTC 2026","passed","Fri Sep 04 03:17:32 UTC 2026","","","",""
"","359","surfaces run, bulk delete, and folder delete errors","Object Store file manager","Fri Sep 04 03:14:25 UTC 2026","passed","Fri Sep 04 03:14:25 UTC 2026","","","",""
"","68","renders input and output schema builders","ToolWizard","Fri Sep 04 03:15:10 UTC 2026","passed","Fri Sep 04 03:15:10 UTC 2026","","Step 3: Schema","",""
"","44","lets operators jump from a file back to its producing node","RunFilePanel","Fri Sep 04 03:15:20 UTC 2026","passed","Fri Sep 04 03:15:20 UTC 2026","","","",""
"","14","shows an em dash for null latency percentiles and 4 decimals for sub-cent cost","TraceMetricsCharts","Fri Sep 04 03:17:00 UTC 2026","passed","Fri Sep 04 03:17:00 UTC 2026","","","",""
"","4","normalizes partial worksheet data and backfills missing entries","workflowBakeoff","Fri Sep 04 03:16:12 UTC 2026","passed","Fri Sep 04 03:16:12 UTC 2026","","","",""
"","1","does not color digits embedded in an identifier","highlightTokens — Python classification","Fri Sep 04 03:17:23 UTC 2026","passed","Fri Sep 04 03:17:23 UTC 2026","","","",""
"","49","surfaces bounded loop diagnostics with polished node-type labels inside the replay path","TraceReplayGraph","Fri Sep 04 03:13:43 UTC 2026","passed","Fri Sep 04 03:13:43 UTC 2026","","","",""
"","0","maps provider label for %p","assistantConfigUi","Fri Sep 04 03:17:01 UTC 2026","passed","Fri Sep 04 03:17:01 UTC 2026","","","",""
"","28","surfaces expired lifecycle diagnostics around the relevant step","WorkflowRunDebugger","Fri Sep 04 03:14:12 UTC 2026","passed","Fri Sep 04 03:14:12 UTC 2026","","","",""
"","20","close resets open and collapsed state","AssistantPanelContext","Fri Sep 04 03:16:38 UTC 2026","passed","Fri Sep 04 03:16:38 UTC 2026","","","",""
"","98","parses raw output schema back into visual properties","ToolWizard","Fri Sep 04 03:15:10 UTC 2026","passed","Fri Sep 04 03:15:10 UTC 2026","","Step 3: Schema","",""
"","19","opens the group holding the current route and leaves the rest closed","Sidebar navigation groups","Fri Sep 04 03:16:19 UTC 2026","passed","Fri Sep 04 03:16:19 UTC 2026","","","",""
"","128","supports collapsing, expanding, and resizing the desktop panel","CaliberAssistantPanel","Fri Sep 04 03:14:50 UTC 2026","passed","Fri Sep 04 03:14:51 UTC 2026","","","",""
"","83","renders CSV files as a table","Object Store file manager","Fri Sep 04 03:14:23 UTC 2026","passed","Fri Sep 04 03:14:23 UTC 2026","","","",""
"","3","renders test report state {""passed"":true,""total"":2,""failures"":0,""details"":[{""test"":""structure"",""passed"":true}],""error"":null}","TestPanel","Fri Sep 04 03:15:54 UTC 2026","passed","Fri Sep 04 03:15:54 UTC 2026","","","",""
"","8","turns an empty event timeline into guidance that uses step and checkpoint evidence","WorkflowRunDebugger","Fri Sep 04 03:14:12 UTC 2026","passed","Fri Sep 04 03:14:12 UTC 2026","","","",""
"","11","stays inert when disabled","ApprovalModeSelector","Fri Sep 04 03:15:54 UTC 2026","passed","Fri Sep 04 03:15:54 UTC 2026","","","",""
"","126","cancels delete confirmation without calling the backend","Workflows page","Fri Sep 04 03:12:56 UTC 2026","passed","Fri Sep 04 03:12:56 UTC 2026","","","",""
"","1","handles single line modification","computeDiff","Fri Sep 04 03:17:02 UTC 2026","passed","Fri Sep 04 03:17:02 UTC 2026","","","",""
"","1","renders status validated with the right tone","DraftStatusBadge","Fri Sep 04 03:15:54 UTC 2026","passed","Fri Sep 04 03:15:54 UTC 2026","","","",""
"","141","shows a generic error when the server rejects the credentials","Login","Fri Sep 04 03:16:49 UTC 2026","passed","Fri Sep 04 03:16:49 UTC 2026","","","",""
"","111","keeps MCP credentials write-only during an unrelated admin edit","McpServers","Fri Sep 04 03:14:35 UTC 2026","passed","Fri Sep 04 03:14:35 UTC 2026","","","",""
"","88","opens binary objects with the inline object URL and preserves row formatting","Object Store file manager","Fri Sep 04 03:14:22 UTC 2026","passed","Fri Sep 04 03:14:22 UTC 2026","","","",""
"","2","renders validation report state {""valid"":true,""errors"":[],""warnings"":[""Consider adding a description""]}","ValidationPanel","Fri Sep 04 03:15:54 UTC 2026","passed","Fri Sep 04 03:15:54 UTC 2026","","","",""
"","1","rejects unsupported JSON payload shapes","Prompts utility helpers","Fri Sep 04 03:16:56 UTC 2026","passed","Fri Sep 04 03:16:56 UTC 2026","","","",""
"","91","applies the proposed manifest to the canvas on Accept","WorkflowCopilot","Fri Sep 04 03:16:15 UTC 2026","passed","Fri Sep 04 03:16:15 UTC 2026","","","",""
"","7","includes runtime approval decision events in the recovery timeline","workflow run panels","Fri Sep 04 03:14:31 UTC 2026","passed","Fri Sep 04 03:14:31 UTC 2026","","","",""
"","83","shows deployment errors from the promote endpoint","WorkflowDetail calibration","Fri Sep 04 03:13:02 UTC 2026","passed","Fri Sep 04 03:13:03 UTC 2026","","","",""
"","124","renders empty states when a workflow has no versions, deployments, runs, promotions, or patches","WorkflowDetail calibration","Fri Sep 04 03:13:02 UTC 2026","passed","Fri Sep 04 03:13:02 UTC 2026","","","",""
"","71","allows jumping back via completed step indicators","ToolWizard","Fri Sep 04 03:15:12 UTC 2026","passed","Fri Sep 04 03:15:12 UTC 2026","","Full wizard submission","",""
"","4","clamps requested test counts to valid bounds","ToolRegistry helpers","Fri Sep 04 03:17:36 UTC 2026","passed","Fri Sep 04 03:17:36 UTC 2026","","","",""
"","75","streams valid workflow step events into live run logs","WorkflowDetail calibration","Fri Sep 04 03:13:14 UTC 2026","passed","Fri Sep 04 03:13:14 UTC 2026","","","",""
"","75","only shows Trigger now for deployment aliases targeted by the Start trigger","WorkflowDetail calibration","Fri Sep 04 03:13:04 UTC 2026","passed","Fri Sep 04 03:13:04 UTC 2026","","","",""
"","80","discards the proposal on Reject without applying","WorkflowCopilot","Fri Sep 04 03:16:15 UTC 2026","passed","Fri Sep 04 03:16:15 UTC 2026","","","",""
"","101","lists masked service tokens and revokes an active token","WorkflowDetail Service tab","Fri Sep 04 03:15:14 UTC 2026","passed","Fri Sep 04 03:15:14 UTC 2026","","","",""
"","1","counts pure additions and deletions","diffLines","Fri Sep 04 03:17:25 UTC 2026","passed","Fri Sep 04 03:17:25 UTC 2026","","","",""
"","66","generates and runs unit tests with judge scoring","ToolTests panel","Fri Sep 04 03:16:13 UTC 2026","passed","Fri Sep 04 03:16:13 UTC 2026","","","",""
"","3","renders tone-specific styling for %p","AssistantProcessSteps","Fri Sep 04 03:16:45 UTC 2026","passed","Fri Sep 04 03:16:45 UTC 2026","","","",""
"","0","event_resume wires a wait gate before the release agent","templateManifest","Fri Sep 04 03:14:13 UTC 2026","passed","Fri Sep 04 03:14:13 UTC 2026","","","",""
"","218","prefills event-gate resume details from checkpoint state when the run version is unavailable","WorkflowDetail calibration","Fri Sep 04 03:13:08 UTC 2026","passed","Fri Sep 04 03:13:09 UTC 2026","","","",""
"","99","resets a password through the write-only account control and clears it","Administration","Fri Sep 04 03:15:38 UTC 2026","passed","Fri Sep 04 03:15:38 UTC 2026","","","",""
"","92","copies the selected keys joined by newlines via the bulk bar","Object Store file manager","Fri Sep 04 03:14:23 UTC 2026","passed","Fri Sep 04 03:14:24 UTC 2026","","","",""
"","159","explains why AGE retrieval is unavailable when the deployment cannot serve it","Knowledge Bases page","Fri Sep 04 03:13:46 UTC 2026","passed","Fri Sep 04 03:13:47 UTC 2026","","","",""
"","9","shows the gate score only for settled verdicts, not pending/stale","VersionPanel","Fri Sep 04 03:16:35 UTC 2026","passed","Fri Sep 04 03:16:35 UTC 2026","","","",""
"","72","reacts to workflow.run.completed event-stream messages","WorkflowDetail calibration","Fri Sep 04 03:13:14 UTC 2026","passed","Fri Sep 04 03:13:14 UTC 2026","","","",""
"","1","returns null when every source is malformed (decode → empty)","knowledgeBuildLaunch","Fri Sep 04 03:15:16 UTC 2026","passed","Fri Sep 04 03:15:16 UTC 2026","","","",""
"","14","defaults to grid when nothing is persisted","useViewMode","Fri Sep 04 03:17:39 UTC 2026","passed","Fri Sep 04 03:17:39 UTC 2026","","","",""
"","50","retires a row via the /supersede endpoint","EvalDatasetDetail","Fri Sep 04 03:15:03 UTC 2026","passed","Fri Sep 04 03:15:03 UTC 2026","","","",""
"","182","reconstructs historical replay and debugging from run summary when both the run manifest and saved version row are gone","WorkflowEditor handler branches","Fri Sep 04 03:13:27 UTC 2026","passed","Fri Sep 04 03:13:27 UTC 2026","","","",""
"","32","explains weighted coverage and preserves prediction evidence when a scorer fails","EvaluationDetail page","Fri Sep 04 03:15:18 UTC 2026","passed","Fri Sep 04 03:15:18 UTC 2026","","","",""
"","33","renders close assistant button for mobile","CaliberAssistantPanel","Fri Sep 04 03:14:52 UTC 2026","passed","Fri Sep 04 03:14:52 UTC 2026","","","",""
"","9","shows workflow settings when nothing is selected","Inspector","Fri Sep 04 03:13:41 UTC 2026","passed","Fri Sep 04 03:13:41 UTC 2026","","","",""
"","4","turns an empty recovery timeline into completed-run guidance when stored recovery history is missing","workflow run panels","Fri Sep 04 03:14:31 UTC 2026","passed","Fri Sep 04 03:14:31 UTC 2026","","","",""
"","23","shows an admin-required notice and disables export on 403","AuditLog","Fri Sep 04 03:16:57 UTC 2026","passed","Fri Sep 04 03:16:57 UTC 2026","","","",""
"","211","retries a failed monitored run from the selected checkpoint","WorkflowEditor handler branches","Fri Sep 04 03:13:31 UTC 2026","passed","Fri Sep 04 03:13:32 UTC 2026","","","",""
"","20","shows the inventory empty state when no prompts exist","Prompts — Workspace Playground stage","Fri Sep 04 03:14:07 UTC 2026","passed","Fri Sep 04 03:14:07 UTC 2026","","","",""
